date,centre_id,nb_colis_entree,nb_colis_sortie,volume_moyen,temperature_max,temperature_min,precipitation,windspeed_max,is_holiday,day_of_week,month,day_of_month,is_weekend
2023-08-14,5,890,795,2.44,26.8,15.6,2.1,18.9,0,0,8,14,0
2023-08-15,5,870,789,1.9,23.9,16.5,0.7,11.9,1,1,8,15,0
2023-08-16,5,863,783,2.58,25.9,15.9,0.1,12.1,0,2,8,16,0
2023-08-17,5,768,689,1.82,27.5,17.0,0.8,13.4,0,3,8,17,0
2023-08-18,5,844,757,1.88,31.1,17.8,0.3,12.0,0,4,8,18,0
2023-08-19,5,603,550,2.89,26.8,20.0,7.0,14.5,0,5,8,19,1
2023-08-20,5,624,572,1.54,29.4,17.2,0.4,15.0,0,6,8,20,1
2023-08-21,5,837,769,2.68,27.3,16.5,0.0,11.7,0,0,8,21,0
2023-08-22,5,823,780,1.22,29.3,16.3,0.0,12.4,0,1,8,22,0
2023-08-23,5,881,797,2.4,30.7,17.6,0.0,12.4,0,2,8,23,0
2023-08-24,5,819,737,1.9,26.2,19.8,18.1,20.5,0,3,8,24,0
2023-08-25,5,814,726,1.82,22.8,17.6,23.2,17.9,0,4,8,25,0
2023-08-26,5,568,516,1.45,21.4,14.1,0.8,21.7,0,5,8,26,1
2023-08-27,5,604,553,2.19,21.1,12.5,1.1,19.9,0,6,8,27,1
2023-08-28,5,825,751,2.4,20.7,13.4,1.7,12.0,0,0,8,28,0
2023-08-29,5,839,766,1.84,20.6,11.3,1.0,12.2,0,1,8,29,0
2023-08-30,5,852,760,2.17,20.0,12.9,2.6,20.5,0,2,8,30,0
2023-08-31,5,869,810,2.63,19.0,12.6,16.2,21.7,0,3,8,31,0
2023-09-01,5,862,772,2.68,23.4,16.7,3.2,21.6,0,4,9,1,0
2023-09-02,5,616,568,1.97,27.8,15.5,1.6,15.5,0,5,9,2,1
2023-09-03,5,685,602,1.53,29.7,17.4,0.0,15.4,0,6,9,3,1
2023-09-04,5,873,785,1.17,29.2,17.0,0.0,18.7,0,0,9,4,0
2023-09-05,5,874,789,1.19,32.1,17.8,0.0,10.5,0,1,9,5,0
2023-09-06,5,945,834,2.33,32.0,17.3,0.0,11.0,0,2,9,6,0
2023-09-07,5,916,806,1.12,30.8,14.9,0.0,10.5,0,3,9,7,0
2023-09-08,5,940,830,2.7,34.0,18.8,0.0,9.7,0,4,9,8,0
2023-09-09,5,595,558,1.75,34.0,19.2,0.0,12.3,0,5,9,9,1
2023-09-10,5,632,577,1.72,33.8,20.1,0.0,12.1,0,6,9,10,1
2023-09-11,5,957,886,2.31,26.8,19.0,0.9,13.4,0,0,9,11,0
2023-09-12,5,998,892,2.23,20.6,16.9,20.8,9.7,0,1,9,12,0
2023-09-13,5,922,801,1.36,21.7,16.4,1.2,10.2,0,2,9,13,0
2023-09-14,5,967,853,2.47,23.5,13.6,0.1,8.0,0,3,9,14,0
2023-09-15,5,1030,913,1.79,26.2,12.8,0.0,9.6,0,4,9,15,0
2023-09-16,5,629,568,1.43,24.4,13.3,0.0,10.0,0,5,9,16,1
2023-09-17,5,640,570,2.1,24.5,17.1,6.2,16.8,0,6,9,17,1
2023-09-18,5,933,799,1.56,23.4,16.5,10.1,22.8,0,0,9,18,0
2023-09-19,5,912,797,0.94,21.3,13.1,0.0,26.6,0,1,9,19,0
2023-09-20,5,1007,975,1.86,23.8,16.4,0.0,30.2,0,2,9,20,0
2023-09-21,5,1039,945,0.58,20.8,14.1,18.1,24.8,0,3,9,21,0
2023-09-22,5,920,824,2.29,16.7,11.3,8.3,27.4,0,4,9,22,0
2023-09-23,5,678,627,1.53,17.3,10.5,0.2,13.4,0,5,9,23,1
2023-09-24,5,694,632,2.14,20.0,8.0,0.0,15.4,0,6,9,24,1
2023-09-25,5,986,918,2.24,22.9,9.3,0.0,9.8,0,0,9,25,0
2023-09-26,5,919,823,1.36,23.9,12.9,0.0,8.9,0,1,9,26,0
2023-09-27,5,902,820,2.28,25.2,12.2,0.0,17.4,0,2,9,27,0
2023-09-28,5,876,786,2.22,21.8,15.7,0.0,17.2,0,3,9,28,0
2023-09-29,5,871,805,1.59,21.5,13.6,0.1,25.6,0,4,9,29,0
2023-09-30,5,661,597,1.47,22.0,10.0,0.0,8.8,0,5,9,30,1
2023-10-01,5,676,577,2.86,25.7,12.3,0.0,11.8,0,6,10,1,1
2023-10-02,5,947,859,2.47,27.2,13.2,0.0,17.4,0,0,10,2,0
2023-10-03,5,1017,920,1.35,22.0,12.6,6.6,25.6,0,1,10,3,0
2023-10-04,5,967,871,2.44,19.0,9.4,0.0,9.8,0,2,10,4,0
2023-10-05,5,910,790,2.4,19.2,9.2,0.0,7.8,0,3,10,5,0
2023-10-06,5,917,839,1.27,21.5,8.4,0.0,8.5,0,4,10,6,0
2023-10-07,5,605,548,1.67,23.9,9.9,0.0,8.8,0,5,10,7,1
2023-10-08,5,676,648,2.3,25.7,10.6,0.0,11.4,0,6,10,8,1
2023-10-09,5,923,852,2.38,24.6,11.0,0.0,10.0,0,0,10,9,0
2023-10-10,5,993,879,1.37,27.3,10.0,0.0,12.4,0,1,10,10,0
2023-10-11,5,958,868,1.77,24.8,12.3,0.0,18.0,0,2,10,11,0
2023-10-12,5,929,851,1.83,22.3,16.5,5.0,20.8,0,3,10,12,0
2023-10-13,5,935,814,2.03,25.2,17.3,0.0,31.6,0,4,10,13,0
2023-10-14,5,639,566,1.86,18.8,10.9,1.1,31.9,0,5,10,14,1
2023-10-15,5,711,621,2.24,13.5,7.6,0.1,11.9,0,6,10,15,1
2023-10-16,5,909,806,1.99,13.4,4.3,0.0,21.1,0,0,10,16,0
2023-10-17,5,940,839,1.96,16.3,4.8,0.0,13.8,0,1,10,17,0
2023-10-18,5,944,836,1.58,19.2,12.0,7.8,27.4,0,2,10,18,0
2023-10-19,5,972,868,1.89,21.2,14.7,5.8,26.6,0,3,10,19,0
2023-10-20,5,894,777,2.13,17.9,12.4,12.4,17.5,0,4,10,20,0
2023-10-21,5,691,655,2.73,15.3,11.0,7.0,41.4,0,5,10,21,1
2023-10-22,5,657,577,2.37,16.3,9.4,2.7,26.7,0,6,10,22,1
2023-10-23,5,991,860,2.8,12.0,8.0,5.7,16.2,0,0,10,23,0
2023-10-24,5,955,881,2.24,16.1,10.9,2.1,17.6,0,1,10,24,0
2023-10-25,5,898,799,1.76,15.0,11.5,12.6,27.3,0,2,10,25,0
2023-10-26,5,963,896,2.75,15.9,11.1,15.0,19.1,0,3,10,26,0
2023-10-27,5,954,828,1.89,15.2,9.9,5.4,25.7,0,4,10,27,0
2023-10-28,5,622,563,0.8,15.1,10.2,8.6,34.3,0,5,10,28,1
2023-10-29,5,590,547,1.63,16.2,11.8,2.5,36.8,0,6,10,29,1
2023-10-30,5,1006,937,1.66,13.1,9.7,8.6,17.3,0,0,10,30,0
2023-10-31,5,890,792,2.37,15.0,8.2,0.3,22.2,0,1,10,31,0
2023-11-01,5,1185,1085,1.95,13.8,11.3,2.2,27.0,1,2,11,1,0
2023-11-02,5,1209,1089,2.46,14.0,9.4,3.5,47.3,0,3,11,2,0
2023-11-03,5,1166,1045,2.27,10.8,5.8,0.3,24.0,0,4,11,3,0
2023-11-04,5,761,714,1.77,14.2,7.6,12.3,34.7,0,5,11,4,1
2023-11-05,5,893,825,1.71,13.6,10.1,1.8,34.6,0,6,11,5,1
2023-11-06,5,1217,1119,2.27,13.2,7.9,1.1,28.6,0,0,11,6,0
2023-11-07,5,1166,1084,2.38,12.4,6.6,0.9,23.2,0,1,11,7,0
2023-11-08,5,1082,952,1.38,12.5,6.5,4.0,32.1,0,2,11,8,0
2023-11-09,5,1309,1193,1.22,12.3,8.6,9.3,28.7,0,3,11,9,0
2023-11-10,5,1162,1024,2.01,11.6,6.6,0.4,35.3,0,4,11,10,0
2023-11-11,5,898,815,1.31,11.9,5.5,0.5,18.0,1,5,11,11,1
2023-11-12,5,844,771,1.16,13.7,6.2,10.0,22.3,0,6,11,12,1
2023-11-13,5,1177,1068,2.11,17.2,11.9,8.3,31.7,0,0,11,13,0
2023-11-14,5,1245,1110,2.08,13.7,10.5,2.0,29.4,0,1,11,14,0
2023-11-15,5,1189,1094,1.5,12.7,8.6,1.4,24.8,0,2,11,15,0
2023-11-16,5,1258,1121,2.14,10.8,7.4,15.2,26.6,0,3,11,16,0
2023-11-17,5,1231,1094,1.38,11.5,6.0,1.4,19.1,0,4,11,17,0
2023-11-18,5,838,765,1.79,14.4,8.4,13.7,24.7,0,5,11,18,1
2023-11-19,5,838,737,2.65,15.3,11.8,1.6,26.3,0,6,11,19,1
2023-11-20,5,1199,1081,2.74,12.7,9.8,7.8,33.8,0,0,11,20,0
2023-11-21,5,1282,1135,1.28,12.2,8.3,0.6,18.8,0,1,11,21,0
2023-11-22,5,1204,1090,1.76,9.4,4.4,0.0,16.7,0,2,11,22,0
2023-11-23,5,1144,1032,2.41,13.2,6.4,0.0,19.2,0,3,11,23,0
2023-11-24,5,1279,1153,2.51,11.6,3.5,0.5,25.7,0,4,11,24,0
2023-11-25,5,847,770,2.61,8.0,2.4,0.0,21.1,0,5,11,25,1
2023-11-26,5,886,789,3.6,7.1,-0.3,0.0,14.1,0,6,11,26,1
2023-11-27,5,1302,1154,2.37,9.3,4.5,6.2,23.2,0,0,11,27,0
2023-11-28,5,1143,1012,2.42,7.6,1.4,0.2,22.5,0,1,11,28,0
2023-11-29,5,1140,1058,1.81,8.5,0.8,0.0,13.3,0,2,11,29,0
2023-11-30,5,1127,1003,1.9,6.5,0.1,1.1,10.2,0,3,11,30,0
2023-12-01,5,1128,1011,1.37,3.8,-0.1,0.0,15.5,0,4,12,1,0
2023-12-02,5,832,746,2.5,3.1,-3.3,0.0,16.2,0,5,12,2,1
2023-12-03,5,760,666,1.17,4.2,-2.0,0.1,22.3,0,6,12,3,1
2023-12-04,5,1150,1067,2.03,9.8,2.3,14.1,29.5,0,0,12,4,0
2023-12-05,5,1239,1067,2.67,8.3,5.9,9.3,29.7,0,1,12,5,0
2023-12-06,5,1314,1207,3.05,7.8,3.1,0.1,13.7,0,2,12,6,0
2023-12-07,5,1273,1142,2.09,6.2,2.3,5.2,19.3,0,3,12,7,0
2023-12-08,5,1029,933,2.44,10.6,5.4,5.8,14.1,0,4,12,8,0
2023-12-09,5,827,741,2.31,14.3,6.6,25.3,38.3,0,5,12,9,1
2023-12-10,5,802,724,2.44,13.4,7.1,1.8,33.0,0,6,12,10,1
2023-12-11,5,1055,954,1.04,13.1,8.7,0.0,23.4,0,0,12,11,0
2023-12-12,5,1224,1076,1.76,13.0,8.9,6.4,24.2,0,1,12,12,0
2023-12-13,5,1272,1149,2.48,10.1,6.5,2.1,19.9,0,2,12,13,0
2023-12-14,5,1279,1143,1.9,8.4,6.8,0.3,23.2,0,3,12,14,0
2023-12-15,5,1300,1166,1.89,9.6,4.0,0.8,10.1,0,4,12,15,0
2023-12-16,5,850,775,1.74,9.9,1.3,0.0,8.8,0,5,12,16,1
2023-12-17,5,729,651,2.16,7.3,1.5,0.0,11.9,0,6,12,17,1
2023-12-18,5,1234,1133,2.5,3.9,1.1,0.0,13.6,0,0,12,18,0
2023-12-19,5,1243,1076,2.01,10.1,3.5,2.9,25.2,0,1,12,19,0
2023-12-20,5,1170,1062,2.83,9.5,4.9,0.3,22.6,0,2,12,20,0
2023-12-21,5,1170,1043,1.92,12.0,9.5,0.8,31.0,0,3,12,21,0
2023-12-22,5,1282,1129,1.65,11.0,9.4,1.1,30.8,0,4,12,22,0
2023-12-23,5,866,776,2.6,11.9,8.1,0.4,23.2,0,5,12,23,1
2023-12-24,5,803,720,2.01,11.4,8.4,0.2,25.8,0,6,12,24,1
2023-12-25,5,1215,1096,2.32,12.8,10.7,0.0,27.5,1,0,12,25,0
2023-12-26,5,1381,1235,1.6,11.6,10.0,0.4,23.0,0,1,12,26,0
2023-12-27,5,1250,1123,2.24,10.4,7.4,2.0,28.6,0,2,12,27,0
2023-12-28,5,1195,1035,2.51,12.2,8.7,0.2,29.1,0,3,12,28,0
2023-12-29,5,1231,1174,2.26,11.5,8.3,1.3,30.6,0,4,12,29,0
2023-12-30,5,870,760,2.29,11.8,7.7,0.1,25.3,0,5,12,30,1
2023-12-31,5,881,788,1.73,10.8,7.7,1.8,38.2,0,6,12,31,1
2024-01-01,5,924,838,2.5,9.9,5.9,2.1,30.5,1,0,1,1,0
2024-01-02,5,1003,900,1.79,11.9,9.5,14.0,41.2,0,1,1,2,0
2024-01-03,5,990,928,1.8,12.0,8.9,2.1,32.8,0,2,1,3,0
2024-01-04,5,901,803,1.89,10.6,6.7,1.3,28.3,0,3,1,4,0
2024-01-05,5,932,827,1.62,10.3,4.4,0.0,25.2,0,4,1,5,0
2024-01-06,5,663,605,2.15,7.5,3.4,1.6,22.2,0,5,1,6,1
2024-01-07,5,658,582,2.0,4.9,1.5,0.1,20.9,0,6,1,7,1
2024-01-08,5,915,816,0.63,1.0,-3.8,0.3,22.2,0,0,1,8,0
2024-01-09,5,910,827,2.57,-1.4,-2.4,1.4,16.1,0,1,1,9,0
2024-01-10,5,878,796,2.69,0.9,-3.9,0.0,11.3,0,2,1,10,0
2024-01-11,5,840,757,1.93,1.9,-2.8,0.0,15.7,0,3,1,11,0
2024-01-12,5,886,794,2.38,3.3,-2.4,0.0,15.0,0,4,1,12,0
2024-01-13,5,639,571,1.74,0.7,-1.7,0.0,10.2,0,5,1,13,1
2024-01-14,5,679,629,2.47,0.2,-2.6,0.0,10.3,0,6,1,14,1
2024-01-15,5,963,859,1.94,4.6,-2.4,0.4,17.4,0,0,1,15,0
2024-01-16,5,976,869,2.28,3.4,-3.8,0.0,11.5,0,1,1,16,0
2024-01-17,5,1000,920,2.01,9.0,-1.5,26.7,23.5,0,2,1,17,0
2024-01-18,5,915,809,2.34,2.9,-3.0,7.2,22.1,0,3,1,18,0
2024-01-19,5,883,795,1.84,3.7,-4.2,0.0,9.9,0,4,1,19,0
2024-01-20,5,654,578,1.77,1.5,-5.3,0.0,13.6,0,5,1,20,1
2024-01-21,5,617,539,1.12,8.3,-1.6,0.1,33.7,0,6,1,21,1
2024-01-22,5,864,782,1.65,12.3,8.0,6.2,42.0,0,0,1,22,0
2024-01-23,5,879,770,1.58,13.2,6.2,0.5,27.7,0,1,1,23,0
2024-01-24,5,926,812,2.04,13.5,10.6,0.5,27.7,0,2,1,24,0
2024-01-25,5,979,880,2.11,13.1,9.5,1.1,17.1,0,3,1,25,0
2024-01-26,5,1045,946,2.15,12.1,2.0,1.0,24.9,0,4,1,26,0
2024-01-27,5,543,484,3.34,7.4,-1.9,0.0,8.1,0,5,1,27,1
2024-01-28,5,675,603,0.76,9.3,0.2,0.0,12.8,0,6,1,28,1
2024-01-29,5,954,856,1.77,12.8,5.6,0.0,13.7,0,0,1,29,0
2024-01-30,5,892,820,1.82,11.2,7.0,0.0,15.1,0,1,1,30,0
2024-01-31,5,971,848,2.36,11.4,2.6,0.0,14.3,0,2,1,31,0
2024-02-01,5,940,828,1.25,11.4,5.7,1.1,18.3,0,3,2,1,0
2024-02-02,5,1019,933,2.27,9.2,3.5,0.0,14.2,0,4,2,2,0
2024-02-03,5,665,597,1.94,11.2,8.7,0.0,17.7,0,5,2,3,1
2024-02-04,5,667,599,2.15,12.1,8.8,0.0,20.3,0,6,2,4,1
2024-02-05,5,920,800,2.42,9.7,6.2,0.0,18.1,0,0,2,5,0
2024-02-06,5,957,850,1.98,12.3,7.5,0.0,29.6,0,1,2,6,0
2024-02-07,5,956,882,1.97,12.2,10.5,5.9,29.3,0,2,2,7,0
2024-02-08,5,991,881,1.74,13.6,11.1,7.4,30.4,0,3,2,8,0
2024-02-09,5,937,837,1.79,14.2,8.9,3.4,30.5,0,4,2,9,0
2024-02-10,5,655,588,1.79,10.0,5.8,7.4,24.6,0,5,2,10,1
2024-02-11,5,654,572,2.62,10.5,6.5,1.1,27.4,0,6,2,11,1
2024-02-12,5,917,807,2.04,10.6,4.3,0.8,13.2,0,0,2,12,0
2024-02-13,5,957,854,2.85,10.8,2.6,1.9,22.5,0,1,2,13,0
2024-02-14,5,983,914,1.61,14.8,9.2,0.5,22.2,0,2,2,14,0
2024-02-15,5,962,882,1.78,17.1,8.7,3.6,14.0,0,3,2,15,0
2024-02-16,5,972,882,1.98,14.1,7.2,4.4,25.7,0,4,2,16,0
2024-02-17,5,691,620,2.07,13.8,6.5,0.0,10.0,0,5,2,17,1
2024-02-18,5,638,564,1.72,11.7,6.5,6.2,23.4,0,6,2,18,1
2024-02-19,5,946,848,2.15,11.6,9.2,0.6,21.3,0,0,2,19,0
2024-02-20,5,934,836,2.37,10.8,6.9,0.0,14.9,0,1,2,20,0
2024-02-21,5,925,846,2.6,10.6,6.8,10.8,30.9,0,2,2,21,0
2024-02-22,5,924,834,2.29,14.3,6.2,15.6,40.8,0,3,2,22,0
2024-02-23,5,895,825,1.77,9.1,4.2,2.2,31.4,0,4,2,23,0
2024-02-24,5,600,518,1.64,8.9,2.0,3.6,28.0,0,5,2,24,1
2024-02-25,5,635,575,1.79,8.9,3.7,9.4,23.5,0,6,2,25,1
2024-02-26,5,962,854,1.8,9.6,5.4,8.5,29.5,0,0,2,26,0
2024-02-27,5,924,830,1.85,9.7,4.1,0.0,27.3,0,1,2,27,0
2024-02-28,5,950,895,2.34,10.9,0.2,0.0,14.0,0,2,2,28,0
2024-02-29,5,975,900,1.44,10.4,8.6,1.4,23.6,0,3,2,29,0
2024-03-01,5,932,854,1.85,10.9,4.3,5.2,35.7,0,4,3,1,0
2024-03-02,5,665,591,1.48,8.9,5.0,11.2,25.9,0,5,3,2,1
2024-03-03,5,667,595,1.5,8.8,4.1,3.2,13.9,0,6,3,3,1
2024-03-04,5,1006,887,1.77,11.2,0.3,0.6,12.1,0,0,3,4,0
2024-03-05,5,964,853,2.61,9.5,4.6,7.5,19.2,0,1,3,5,0
2024-03-06,5,1025,954,1.68,9.6,3.9,3.2,10.0,0,2,3,6,0
2024-03-07,5,991,889,2.04,12.8,1.2,0.0,19.3,0,3,3,7,0
2024-03-08,5,969,861,2.36,13.6,2.6,0.0,25.6,0,4,3,8,0
2024-03-09,5,658,571,1.5,13.6,6.0,4.6,25.5,0,5,3,9,1
2024-03-10,5,689,608,2.63,10.6,6.2,3.0,15.9,0,6,3,10,1
2024-03-11,5,932,803,2.64,12.1,4.1,1.6,20.3,0,0,3,11,0
2024-03-12,5,908,837,2.0,11.6,6.8,5.2,18.4,0,1,3,12,0
2024-03-13,5,972,890,2.16,14.3,9.2,0.0,16.1,0,2,3,13,0
2024-03-14,5,968,844,2.36,17.5,5.6,0.0,16.7,0,3,3,14,0
2024-03-15,5,926,845,1.3,16.1,11.4,6.9,28.8,0,4,3,15,0
2024-03-16,5,633,587,2.85,14.7,9.6,0.7,21.6,0,5,3,16,1
2024-03-17,5,629,571,1.51,15.5,9.0,4.6,16.1,0,6,3,17,1
2024-03-18,5,1019,889,2.52,16.2,10.3,3.4,12.4,0,0,3,18,0
2024-03-19,5,946,828,1.1,17.2,6.8,0.0,10.4,0,1,3,19,0
2024-03-20,5,926,839,1.44,19.2,6.1,0.0,9.4,0,2,3,20,0
2024-03-21,5,999,912,2.22,18.1,7.5,0.0,11.3,0,3,3,21,0
2024-03-22,5,863,772,1.91,17.6,7.2,0.1,17.8,0,4,3,22,0
2024-03-23,5,666,590,1.76,10.9,5.2,8.3,28.4,0,5,3,23,1
2024-03-24,5,649,580,2.39,11.4,3.9,0.8,28.3,0,6,3,24,1
2024-03-25,5,961,874,1.67,12.9,1.7,0.0,21.1,0,0,3,25,0
2024-03-26,5,890,809,3.19,12.5,6.2,8.0,23.6,0,1,3,26,0
2024-03-27,5,966,842,2.45,12.5,5.0,1.3,29.0,0,2,3,27,0
2024-03-28,5,799,730,2.19,12.0,5.6,3.5,39.0,0,3,3,28,0
2024-03-29,5,943,843,1.87,13.3,8.4,8.2,22.4,0,4,3,29,0
2024-03-30,5,678,591,1.97,12.1,7.3,11.7,14.9,0,5,3,30,1
2024-03-31,5,731,649,1.27,14.0,6.2,2.4,22.7,0,6,3,31,1
2024-04-01,5,1001,869,1.55,13.7,6.7,1.7,23.4,1,0,4,1,0
2024-04-02,5,929,805,2.8,13.9,7.6,0.5,33.7,0,1,4,2,0
2024-04-03,5,904,803,3.24,16.1,10.0,7.2,28.2,0,2,4,3,0
2024-04-04,5,956,881,2.01,18.0,12.3,10.8,39.8,0,3,4,4,0
2024-04-05,5,858,777,1.93,18.1,12.3,4.2,26.3,0,4,4,5,0
2024-04-06,5,619,552,1.38,24.1,12.7,0.0,23.2,0,5,4,6,1
2024-04-07,5,607,542,1.86,17.1,13.1,10.6,17.6,0,6,4,7,1
2024-04-08,5,929,860,3.0,21.4,8.3,8.3,20.3,0,0,4,8,0
2024-04-09,5,991,870,2.07,12.6,7.8,1.2,31.7,0,1,4,9,0
2024-04-10,5,853,775,2.01,15.8,5.1,0.0,14.8,0,2,4,10,0
2024-04-11,5,950,854,2.19,17.8,9.6,0.5,11.4,0,3,4,11,0
2024-04-12,5,927,841,2.46,22.2,9.7,0.0,13.1,0,4,4,12,0
2024-04-13,5,710,660,1.52,24.2,10.4,0.0,17.7,0,5,4,13,1
2024-04-14,5,632,557,2.08,20.1,9.7,0.0,16.3,0,6,4,14,1
2024-04-15,5,865,763,1.99,13.5,7.0,2.8,39.8,0,0,4,15,0
2024-04-16,5,870,751,2.13,13.0,6.8,2.8,27.8,0,1,4,16,0
2024-04-17,5,921,827,1.49,11.9,4.6,1.3,22.0,0,2,4,17,0
2024-04-18,5,926,838,1.59,12.0,2.8,0.7,15.4,0,3,4,18,0
2024-04-19,5,943,833,2.89,12.4,7.7,0.8,29.5,0,4,4,19,0
2024-04-20,5,659,611,1.23,10.3,3.5,0.1,20.6,0,5,4,20,1
2024-04-21,5,613,539,1.93,10.6,3.2,1.7,28.7,0,6,4,21,1
2024-04-22,5,930,822,1.39,10.6,2.6,0.6,18.5,0,0,4,22,0
2024-04-23,5,920,826,1.52,11.3,1.2,0.0,19.2,0,1,4,23,0
2024-04-24,5,964,848,2.14,10.8,5.0,1.2,27.4,0,2,4,24,0
2024-04-25,5,852,766,1.21,12.3,1.3,0.2,11.1,0,3,4,25,0
2024-04-26,5,929,812,2.0,15.3,4.2,3.0,18.0,0,4,4,26,0
2024-04-27,5,601,547,2.39,16.0,8.5,16.2,17.1,0,5,4,27,1
2024-04-28,5,656,609,2.32,15.5,9.3,3.9,28.0,0,6,4,28,1
2024-04-29,5,877,823,1.95,17.8,5.8,0.4,15.5,0,0,4,29,0
2024-04-30,5,1054,936,2.17,18.6,10.3,5.2,22.5,0,1,4,30,0
2024-05-01,5,982,886,1.57,19.4,11.6,5.1,20.8,1,2,5,1,0
2024-05-02,5,920,831,1.96,15.2,10.8,7.4,23.2,0,3,5,2,0
2024-05-03,5,966,908,1.71,15.7,8.8,2.6,21.9,0,4,5,3,0
2024-05-04,5,669,585,1.95,15.1,6.5,0.7,12.4,0,5,5,4,1
2024-05-05,5,706,636,1.72,17.4,8.9,1.7,19.6,0,6,5,5,1
2024-05-06,5,910,822,1.67,17.1,10.5,3.5,18.6,0,0,5,6,0
2024-05-07,5,896,799,1.64,18.6,8.2,1.1,23.5,0,1,5,7,0
2024-05-08,5,898,794,2.51,16.3,8.3,0.0,15.4,1,2,5,8,0
2024-05-09,5,933,830,1.08,19.4,7.3,0.0,11.9,1,3,5,9,0
2024-05-10,5,929,826,2.18,22.5,9.4,0.0,14.8,0,4,5,10,0
2024-05-11,5,655,612,1.86,24.7,10.0,0.0,15.2,0,5,5,11,1
2024-05-12,5,683,616,2.16,24.2,11.9,8.3,12.7,0,6,5,12,1
2024-05-13,5,1012,903,2.31,20.8,14.4,0.0,19.6,0,0,5,13,0
2024-05-14,5,930,825,3.02,16.7,13.3,17.1,14.1,0,1,5,14,0
2024-05-15,5,884,833,2.07,19.0,12.2,2.3,14.1,0,2,5,15,0
2024-05-16,5,898,788,2.59,18.3,11.8,3.2,14.0,0,3,5,16,0
2024-05-17,5,1004,857,2.35,18.4,10.0,0.2,9.9,0,4,5,17,0
2024-05-18,5,636,561,1.79,20.4,11.4,7.1,12.6,0,5,5,18,1
2024-05-19,5,676,588,2.14,19.1,11.6,2.0,8.9,0,6,5,19,1
2024-05-20,5,959,862,2.35,21.3,11.2,10.5,14.5,1,0,5,20,0
2024-05-21,5,973,860,1.91,19.3,11.8,13.5,11.9,0,1,5,21,0
2024-05-22,5,909,804,1.54,18.8,11.1,3.9,20.5,0,2,5,22,0
2024-05-23,5,891,840,1.6,18.9,11.6,8.0,12.3,0,3,5,23,0
2024-05-24,5,908,815,2.05,18.7,10.4,3.2,16.3,0,4,5,24,0
2024-05-25,5,596,537,2.34,20.3,10.7,1.1,10.5,0,5,5,25,1
2024-05-26,5,667,596,1.46,20.6,14.0,3.6,21.9,0,6,5,26,1
2024-05-27,5,959,859,2.64,16.7,11.3,1.8,18.4,0,0,5,27,0
2024-05-28,5,982,903,2.54,16.8,10.1,2.0,23.2,0,1,5,28,0
2024-05-29,5,932,827,2.38,17.4,13.9,17.6,23.8,0,2,5,29,0
2024-05-30,5,946,833,1.06,16.5,11.9,6.0,24.3,0,3,5,30,0
2024-05-31,5,887,805,1.09,17.4,10.8,3.6,23.4,0,4,5,31,0
2024-06-01,5,585,508,2.67,15.0,12.1,2.4,22.7,0,5,6,1,1
2024-06-02,5,566,505,2.08,17.4,12.4,0.0,19.9,0,6,6,2,1
2024-06-03,5,866,782,2.18,19.9,7.9,0.0,10.8,0,0,6,3,0
2024-06-04,5,829,752,1.33,22.0,11.9,1.3,19.5,0,1,6,4,0
2024-06-05,5,798,716,1.16,18.6,12.8,0.4,16.9,0,2,6,5,0
2024-06-06,5,910,812,1.84,19.7,8.5,0.0,14.5,0,3,6,6,0
2024-06-07,5,847,755,2.3,20.5,8.4,0.0,10.1,0,4,6,7,0
2024-06-08,5,587,516,1.73,21.2,8.4,0.0,19.4,0,5,6,8,1
2024-06-09,5,621,555,1.75,20.3,8.9,0.0,19.8,0,6,6,9,1
2024-06-10,5,853,773,3.04,16.6,9.7,3.0,26.0,0,0,6,10,0
2024-06-11,5,781,682,1.84,16.9,6.8,0.4,16.7,0,1,6,11,0
2024-06-12,5,809,724,1.74,17.3,6.6,3.0,14.0,0,2,6,12,0
2024-06-13,5,793,715,1.59,19.5,8.8,0.7,20.8,0,3,6,13,0
2024-06-14,5,848,766,2.01,21.3,13.1,3.5,26.8,0,4,6,14,0
2024-06-15,5,584,543,1.88,17.5,11.3,1.7,29.8,0,5,6,15,1
2024-06-16,5,606,570,1.6,19.7,13.0,4.9,25.1,0,6,6,16,1
2024-06-17,5,795,686,2.6,21.8,13.8,7.7,13.7,0,0,6,17,0
2024-06-18,5,872,785,2.03,22.2,14.8,21.4,13.9,0,1,6,18,0
2024-06-19,5,852,753,2.06,21.3,14.7,1.8,23.3,0,2,6,19,0
2024-06-20,5,818,737,1.97,22.2,14.8,1.8,15.8,0,3,6,20,0
2024-06-21,5,848,754,1.05,21.9,15.7,18.6,13.3,0,4,6,21,0
2024-06-22,5,605,546,1.68,19.7,13.8,3.7,24.3,0,5,6,22,1
2024-06-23,5,559,505,1.86,23.8,10.6,0.0,19.5,0,6,6,23,1
2024-06-24,5,844,745,1.78,26.0,13.0,0.0,11.2,0,0,6,24,0
2024-06-25,5,798,727,2.31,27.7,16.0,0.0,12.3,0,1,6,25,0
2024-06-26,5,871,799,1.77,29.5,17.1,0.0,14.0,0,2,6,26,0
2024-06-27,5,862,786,1.63,28.6,18.2,0.2,18.3,0,3,6,27,0
2024-06-28,5,865,755,1.8,22.0,14.4,0.0,13.5,0,4,6,28,0
